2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 22:52:08 | ERROR | email | Unhandled exception type=ValueError message=permission denied (env=dev, region=us-east-1, ip=42.85.141.9, request_id=fnx3yx08qhr67ncz, trace_id=y5zyc8v9sb0vdm6iujnul2u2, ua="PostmanRuntime/7.36.0")
2026-02-01 22:52:24 | ERROR | gateway | Connection refused dependency=stripe (env=prod, region=us-east-1, ip=164.27.111.79, request_id=sm3lszee6lcrrhlv, trace_id=ydb6ygv7oe0mz6du3dewky6u, ua="PostmanRuntime/7.36.0")
2026-02-01 22:53:30 | ERROR | cache | Authentication failed due to invalid token user_id=5687 (env=prod, region=us-east-1, ip=83.9.184.179, request_id=hz42xmug46geyb99, trace_id=x67t90duhbhwe6v1gi46z9gc, ua="PostmanRuntime/7.36.0")
2026-02-01 22:54:02 | ERROR | auth | Write operation failed: storage quota exceeded bucket=analytics-exports (env=staging, region=me-south-1, ip=43.70.237.160, request_id=oyg0wer3pfixi86i, trace_id=x2qr48w18oo628wott9b6bg8, ua="PostmanRuntime/7.36.0")
2026-02-01 22:54:03 | ERROR | analytics | Connection refused dependency=search-index (env=prod, region=me-south-1, ip=157.216.16.98, request_id=kgxx3azqjub6kqhs, trace_id=vzaj5pdrz9og1utux3ohtrbj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:54:08 | ERROR | scheduler | Service dependency not responding dependency=postgres (env=prod, region=us-east-1, ip=198.122.43.16, request_id=xzjb3tkpmmhxh76j, trace_id=bq7ig4fpziujzwel85qurp5w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:54:30 | ERROR | inventory | Connection refused dependency=cdn-edge (env=staging, region=us-east-1, ip=77.17.173.229, request_id=lviyz7js8xwv52mf, trace_id=qps4pll6gjh4npi50n4e15pn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:54:36 | ERROR | storage | Service dependency not responding dependency=s3 (env=prod, region=us-east-1, ip=204.52.225.209, request_id=b5betz31deqzh3rl, trace_id=nd2lvp6s9yq02ewo84zht4b8, ua="PostmanRuntime/7.36.0")
2026-02-01 22:54:55 | ERROR | notifications | Upstream service unavailable dependency=cdn-edge (env=prod, region=us-east-1, ip=204.32.100.143, request_id=rkqwq3kwkt4btjng, trace_id=ony8or2vebbio60wp0nz5131, ua="PostmanRuntime/7.36.0")
2026-02-01 22:55:10 | ERROR | frontend | Payment gateway returned 400 provider=adyen (env=prod, region=eu-west-1, ip=35.180.64.141, request_id=75cuyo91ra5kk02t, trace_id=o9nkxwuuwwjgsyh48dcu5be5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 22:56:04 | ERROR | inventory | Data validation error: missing required field field=amount (env=staging, region=us-east-1, ip=75.24.189.48, request_id=mc9l0usq9fbxnapm, trace_id=15h15hpeqy5rrfqpw47tr4ii, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:56:06 | ERROR | billing | Data validation error: missing required field field=token (env=prod, region=us-east-1, ip=10.147.156.16, request_id=o8kgwj1yh7xqssbb, trace_id=gcw9vqr04pjknby59zuvpy7m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:56:19 | ERROR | notifications | Unhandled exception type=AuthenticationError message=permission denied (env=staging, region=ap-southeast-1, ip=70.206.53.15, request_id=6rx7h0srr9s7z1de, trace_id=lmjx7yko58vl445zkeoi179n, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:56:43 | ERROR | gateway | Authentication failed due to invalid token user_id=3916 (env=dev, region=me-south-1, ip=181.158.3.25, request_id=znapcil6vuctl5di, trace_id=vappltf8898xkdujq4tzwkwg, ua="curl/8.4.0")
2026-02-01 22:56:54 | ERROR | auth | Worker crashed: out of memory rss_mb=6425 (env=prod, region=ap-southeast-1, ip=96.63.141.4, request_id=oworl16iu8hk13cr, trace_id=127gzv2ad10jsfjoym9tsayb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:57:39 | ERROR | search | DB timeout while fetching user profile user_id=4847 (env=prod, region=me-south-1, ip=189.239.216.235, request_id=nws1llsxn4g85686, trace_id=8i4vudcahys4wiooxwhsm28k, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:57:44 | ERROR | frontend | Connection refused dependency=orders-api (env=dev, region=me-south-1, ip=80.109.187.230, request_id=ti0hs2jqttda6d5z, trace_id=ewiexr23qiznncivg61l8jp2, ua="curl/8.4.0")
2026-02-01 22:57:56 | ERROR | kms | Upstream service unavailable dependency=kms (env=staging, region=ap-southeast-1, ip=136.120.192.78, request_id=nybwu79qmgmxm0qw, trace_id=8ormwrvuk6r5koez0l26gpn2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:58:04 | ERROR | analytics | Connection refused dependency=redis (env=staging, region=eu-west-1, ip=94.15.246.213, request_id=kxz2bp9qqn09kbk7, trace_id=mtoro2apfv1wpamskqw60njh, ua="PostmanRuntime/7.36.0")
2026-02-01 22:58:27 | ERROR | worker | Authentication failed due to invalid token user_id=6768 (env=prod, region=eu-west-1, ip=130.244.194.173, request_id=tx2fbea92aa5zsy8, trace_id=y6wryh37t4369nqn8lh5ozy5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 22:58:31 | ERROR | api | Connection refused dependency=orders-api (env=dev, region=eu-west-1, ip=38.149.55.66, request_id=gp49dqi82uj10mh1, trace_id=dcqx6mcxwigwcwi8d2oie4fu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:58:32 | ERROR | notifications | Unhandled exception type=AuthenticationError message=invalid format (env=dev, region=me-south-1, ip=244.114.146.236, request_id=3m681nbq6na80dsr, trace_id=8wb7croao3ol129i3xinozyg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:58:48 | ERROR | api | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=ap-southeast-1, ip=227.125.176.55, request_id=s57udddpwbvgh4r0, trace_id=odxp3shk84ncyqe7pwnxh2ww, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:58:52 | ERROR | search | Authentication failed due to invalid token user_id=8746 (env=prod, region=us-east-1, ip=205.121.153.231, request_id=6mml4551wcdz8n4v, trace_id=yd162ywn7xhep2q72dyga3vb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:59:01 | ERROR | analytics | Worker crashed: out of memory rss_mb=7487 (env=prod, region=ap-southeast-1, ip=187.51.170.91, request_id=dvv47isfndsfcu5g, trace_id=0up6ooi6tky18cetxi2ogw98, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 22:59:04 | ERROR | db | DB timeout while fetching user profile user_id=2940 (env=prod, region=me-south-1, ip=58.37.251.223, request_id=kkfkkercf8edbwvt, trace_id=bsm6ihfhqp3f8282qtqcxs8b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 22:59:54 | ERROR | search | Data validation error: missing required field field=address (env=prod, region=ap-southeast-1, ip=46.152.5.214, request_id=pe9umqe5ub4g173l, trace_id=55dn0g8pozj15lfstidobmje, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:00:14 | ERROR | email | Payment gateway returned 502 provider=paypal (env=prod, region=me-south-1, ip=178.144.165.215, request_id=06joqyv6dnrndc92, trace_id=7l8vatob6ln8exsk5kze6fdc, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:00:23 | ERROR | orders | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=ap-southeast-1, ip=26.219.53.10, request_id=3z3shezkbnbfirkb, trace_id=clc2qynlvz39jipyu8lws4xg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:00:37 | ERROR | analytics | Authentication failed due to invalid token user_id=2006 (env=prod, region=ap-southeast-1, ip=104.17.225.212, request_id=q9rbf78uy5t1o8ed, trace_id=umihy2tpgdpvyws6lo1laocp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:00:39 | ERROR | db | DB timeout while fetching user profile user_id=9054 (env=prod, region=me-south-1, ip=113.90.9.144, request_id=jqjdue24o0s7209m, trace_id=b0pqp8tshxt03ftc7v09baf6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:01:00 | ERROR | storage | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=160.109.116.22, request_id=sqextazfuy8yn3fp, trace_id=jk97cn0q6tu5s3dvikdcylgg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:01:03 | ERROR | billing | Unhandled exception type=IOError message=index out of range (env=prod, region=me-south-1, ip=44.198.79.21, request_id=968y1bkn6fpw0569, trace_id=ft4w0cpv4it95xyrwclahllq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:01:05 | ERROR | cache | Worker crashed: out of memory rss_mb=2505 (env=prod, region=us-east-1, ip=127.33.124.154, request_id=wk9434wmj3hxgsf1, trace_id=zayuaxiwhrk5gg542mrvmasr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:01:21 | ERROR | payments | Connection refused dependency=redis (env=staging, region=eu-west-1, ip=104.212.114.61, request_id=d8s0t0rhujtz7vm2, trace_id=0qldga2za1ohglu0ncxnzly9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:01:33 | ERROR | frontend | Payment gateway returned 400 provider=stripe (env=prod, region=ap-southeast-1, ip=169.59.10.53, request_id=rw4saxov5s7chdsj, trace_id=mb43nf344wzd7f97wwjw21w4, ua="PostmanRuntime/7.36.0")
2026-02-01 23:01:36 | ERROR | worker | DB timeout while fetching user profile user_id=2359 (env=staging, region=eu-west-1, ip=51.173.88.233, request_id=ccrf2ext12dhzgad, trace_id=1yhd0ckt8m2kfc2ldlrv7anm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:01:50 | ERROR | profile | DB timeout while fetching user profile user_id=4791 (env=prod, region=eu-west-1, ip=191.13.101.73, request_id=37bjv84sew887liz, trace_id=j11gyrli3qbe4klaci51y6zm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:02:15 | ERROR | email | Unhandled exception type=TimeoutError message=null value (env=prod, region=me-south-1, ip=152.60.165.141, request_id=ctntjxcajsg8k98g, trace_id=h0rykyndbr6u18uolp9i9qet, ua="curl/8.4.0")
2026-02-01 23:02:39 | ERROR | auth | Worker crashed: out of memory rss_mb=7673 (env=staging, region=me-south-1, ip=156.188.93.102, request_id=4qdxq2p51k159frz, trace_id=xhiq6nfqk4p33m5zx63wfw7e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:02:51 | ERROR | gateway | Data validation error: missing required field field=currency (env=staging, region=ap-southeast-1, ip=245.225.13.163, request_id=nwhh1wq918phez61, trace_id=9xdagv02vt2lohdewmnag449, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:02:55 | ERROR | email | Data validation error: missing required field field=email (env=prod, region=eu-west-1, ip=253.247.219.21, request_id=et0nkg2jf0nbcf8g, trace_id=ylkjjnyx6gb442pkb78qpi3c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:03:03 | ERROR | scheduler | Unhandled exception type=RuntimeError message=null value (env=staging, region=us-east-1, ip=100.183.107.69, request_id=b4r2gv11rck7nqhi, trace_id=jwkz8wad1bb2oe1efmr2ezd7, ua="curl/8.4.0")
2026-02-01 23:03:11 | ERROR | cache | Upstream service unavailable dependency=payments-api (env=prod, region=ap-southeast-1, ip=109.5.163.52, request_id=mrlc344zjw29gq68, trace_id=pmvoult6goxbom9kvzmgut5i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:03:22 | ERROR | cache | Payment gateway returned 401 provider=paypal (env=prod, region=us-east-1, ip=7.3.156.34, request_id=he6sjjz7k0qn8iks, trace_id=b2ckmb2m76qqapf1obx9bwdk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:03:38 | ERROR | analytics | Payment gateway returned 504 provider=stripe (env=prod, region=eu-west-1, ip=180.121.150.218, request_id=zxr6y2ya3pirvghk, trace_id=5ang6ohxmhmhhbwq2r87z0jk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:03:42 | ERROR | billing | Worker crashed: out of memory rss_mb=2270 (env=prod, region=ap-southeast-1, ip=157.242.13.108, request_id=08wyfpgneuxdqjnb, trace_id=mkc321fx30yizubnv9gurl51, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:04:22 | ERROR | orders | Payment gateway returned 401 provider=adyen (env=staging, region=me-south-1, ip=166.243.112.133, request_id=iq1ez1mh1z9ware9, trace_id=sw1nceitlz0sdmolg00t9jik, ua="PostmanRuntime/7.36.0")
2026-02-01 23:04:45 | ERROR | api | Connection refused dependency=postgres (env=prod, region=me-south-1, ip=24.138.42.179, request_id=sin69v1iffhddppr, trace_id=jep00xdoqs3drnw2fvxaqxmr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:04:51 | ERROR | kms | Payment gateway returned 503 provider=adyen (env=prod, region=eu-west-1, ip=115.248.165.48, request_id=smgn3t8twtng2rq5, trace_id=2mzjm8q902pdt4k2w84zcrpc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:04:52 | ERROR | cdn | Upstream service unavailable dependency=payments-api (env=prod, region=ap-southeast-1, ip=192.126.103.169, request_id=pzbzhag36m2c2wpo, trace_id=4qygfki7cufvicxi7djd3nl6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:05:17 | ERROR | search | DB timeout while fetching user profile user_id=7919 (env=prod, region=me-south-1, ip=96.239.225.254, request_id=8dqyff0l3g6irt25, trace_id=tdztmjckpe6m8qypx9qampnb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:05:19 | ERROR | api | Authentication failed due to invalid token user_id=1005 (env=prod, region=us-east-1, ip=160.211.7.199, request_id=zfxloqoq0tr47fap, trace_id=fe5d3cz7q394h3o3s67gbgo9, ua="PostmanRuntime/7.36.0")
2026-02-01 23:06:19 | ERROR | db | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=133.39.21.85, request_id=vpo9sct2oreon5px, trace_id=5781q9b7ctqdx528vshka7ix, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:06:44 | ERROR | email | Worker crashed: out of memory rss_mb=333 (env=prod, region=us-east-1, ip=226.208.87.3, request_id=plijayfqce793fbb, trace_id=yvf4a57wxhfwdgcc49wrr1e0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:06:59 | ERROR | profile | Authentication failed due to invalid token user_id=6843 (env=prod, region=me-south-1, ip=150.145.119.207, request_id=h8o5pm4jc1mjgyxb, trace_id=t7499mkylxts4bvxsaiu3mml, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:07:06 | ERROR | scheduler | Connection refused dependency=search-index (env=prod, region=eu-west-1, ip=206.164.67.119, request_id=e98vj4qvr477t2g9, trace_id=ghd20vdukin9ij4lzh718png, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:07:08 | ERROR | profile | Upstream service unavailable dependency=stripe (env=dev, region=me-south-1, ip=220.7.224.166, request_id=u2r4lboy8plj161y, trace_id=g6l22ucypo6w3slezhcsv87y, ua="PostmanRuntime/7.36.0")
2026-02-01 23:07:36 | ERROR | auth | Payment gateway returned 400 provider=stripe (env=prod, region=eu-west-1, ip=80.38.138.185, request_id=4jom49q7chk17emq, trace_id=wuqokbersl04wi8kw89t6vug, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:07:43 | ERROR | orders | Worker crashed: out of memory rss_mb=2566 (env=staging, region=eu-west-1, ip=116.115.43.48, request_id=we4v9ogq35hjc1wq, trace_id=xcujnn8a5yyby4y3rzdd2jcj, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:08:00 | ERROR | storage | DB timeout while fetching user profile user_id=8866 (env=prod, region=us-east-1, ip=67.218.199.44, request_id=orl6d1hodi5kceav, trace_id=ap0tut6lkoviu751scnn7iy2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 23:08:21 | ERROR | scheduler | Upstream service unavailable dependency=cdn-edge (env=prod, region=eu-west-1, ip=242.134.203.172, request_id=grp4rno1chfdprhy, trace_id=e8scxmdfabyxa7ma07rn4fak, ua="PostmanRuntime/7.36.0")
2026-02-01 23:08:43 | ERROR | inventory | Connection refused dependency=s3 (env=dev, region=ap-southeast-1, ip=81.55.253.201, request_id=i77qbigqvoa89d5q, trace_id=mom3zzrp6xdv5koovin3gnml, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:08:56 | ERROR | cache | DB timeout while fetching user profile user_id=4239 (env=prod, region=ap-southeast-1, ip=117.126.56.155, request_id=l9vo99nczdt6ppvp, trace_id=7h7vozq73xth851d5xk9dai6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:08:59 | ERROR | notifications | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=94.30.127.5, request_id=p0klsolwnc07msmj, trace_id=2f4xut9fjxgm8vpit8apds9l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:09:00 | ERROR | search | Service dependency not responding dependency=stripe (env=prod, region=us-east-1, ip=48.234.246.3, request_id=gd9upcd1593tsk92, trace_id=be9xk1cmx019ob4jpbj3h5ah, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:09:25 | ERROR | cdn | Authentication failed due to invalid token user_id=9654 (env=prod, region=eu-west-1, ip=10.8.109.128, request_id=3cfrv3cktycxrzp7, trace_id=b7atw767na9tr1e36oe4rjcq, ua="curl/8.4.0")
2026-02-01 23:10:18 | ERROR | db | Unhandled exception type=ValueError message=null value (env=prod, region=ap-southeast-1, ip=91.166.119.93, request_id=1b5i6yxy1uztaoig, trace_id=gdjwditz1uiyg54hcjfcywpf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:10:32 | ERROR | worker | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=eu-west-1, ip=66.83.75.149, request_id=absabov8c89ogfqe, trace_id=vux9lksjekm8wn88fjm7yn8g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:10:38 | ERROR | scheduler | Payment gateway returned 500 provider=adyen (env=prod, region=us-east-1, ip=182.236.199.107, request_id=gv2u4uftuut4qqd6, trace_id=6andjwe933t8v370bfc6p1n2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:10:57 | ERROR | billing | Service dependency not responding dependency=s3 (env=prod, region=ap-southeast-1, ip=201.157.70.1, request_id=ycy2nak2oumnw5h3, trace_id=8oxl8d6tfea5gczp4mn12cft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:11:04 | ERROR | auth | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=me-south-1, ip=182.159.202.230, request_id=ckoxrhyail75fvki, trace_id=2pf3bv53k8klx3xtioawwzb5, ua="curl/8.4.0")
2026-02-01 23:11:18 | ERROR | email | Worker crashed: out of memory rss_mb=3080 (env=prod, region=eu-west-1, ip=236.210.239.58, request_id=74g2t8hcz0xh0ssw, trace_id=9wv4z6mu67pdbjz00necyj98, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:11:36 | ERROR | gateway | Worker crashed: out of memory rss_mb=1816 (env=prod, region=me-south-1, ip=16.250.144.186, request_id=snprjq0bhwl2xiow, trace_id=7v22yoerb0pufjz3ptd15u7k, ua="curl/8.4.0")
2026-02-01 23:11:40 | ERROR | auth | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=138.19.133.247, request_id=7a5ykuhm3n8issr5, trace_id=5ral1mp3wgpypir62owt88yl, ua="PostmanRuntime/7.36.0")
2026-02-01 23:11:58 | ERROR | worker | Connection refused dependency=stripe (env=prod, region=ap-southeast-1, ip=100.51.113.244, request_id=l1uwubc7gr5zdrac, trace_id=nh09yeoskb6v40lnembs2010, ua="curl/8.4.0")
2026-02-01 23:12:04 | ERROR | orders | Connection refused dependency=payments-api (env=prod, region=ap-southeast-1, ip=13.225.206.127, request_id=e981mzph72nij1kn, trace_id=sz8i9ng3sv4en76zio2cy7g2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 23:12:25 | ERROR | db | Unhandled exception type=AuthenticationError message=null value (env=prod, region=us-east-1, ip=62.81.210.213, request_id=dw59xkat26ynn63z, trace_id=hyop4wmxxdb9jiudntguouub, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:12:28 | ERROR | kms | Upstream service unavailable dependency=cdn-edge (env=dev, region=us-east-1, ip=216.27.94.149, request_id=4ba5rkp9uxx36apu, trace_id=gfplfzwhihay66umblo113bp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:12:49 | ERROR | kms | Authentication failed due to invalid token user_id=3106 (env=staging, region=eu-west-1, ip=240.213.152.252, request_id=khv85kzmaiwgd6hq, trace_id=sl3v7b1p03pa6qgnf3zznoji, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 23:12:58 | ERROR | frontend | Service dependency not responding dependency=orders-api (env=prod, region=ap-southeast-1, ip=166.90.16.88, request_id=nlraj3qsgr3hpzmx, trace_id=lguln39m0lx58652eoxtyyop, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 23:12:59 | ERROR | db | Worker crashed: out of memory rss_mb=6355 (env=prod, region=me-south-1, ip=113.142.88.13, request_id=30r9mu0gpx8zpj2l, trace_id=lqrwm3lvgpzznfgqajaxh7gr, ua="PostmanRuntime/7.36.0")
